studyId	studyType	analysisFlag	qualityControl	isCurated
GCST90274523		Metabolite		TRUE
GCST90274635		Metabolite		TRUE
GCST90274646		Metabolite		TRUE
GCST90274622		Metabolite		TRUE
GCST90274412		Metabolite		TRUE
GCST90274418		Metabolite		TRUE
GCST90274356		Metabolite		TRUE
GCST90274429		Metabolite		TRUE
GCST90274415		Metabolite		TRUE
GCST90274280		Metabolite		TRUE
GCST90274262		Metabolite		TRUE
GCST90274263		Metabolite		TRUE
GCST90274504		Metabolite		TRUE
GCST90274524		Metabolite		TRUE
GCST90274457		Metabolite		TRUE
GCST90274537		Metabolite		TRUE
GCST90274291		Metabolite		TRUE
GCST90274436		Metabolite		TRUE
GCST90274492		Metabolite		TRUE
GCST90274612		Metabolite		TRUE
GCST90274358		Metabolite		TRUE
GCST90274279		Metabolite		TRUE
GCST90274296		Metabolite		TRUE
GCST90274375		Metabolite		TRUE
GCST90274438		Metabolite		TRUE
GCST90274474		Metabolite		TRUE
GCST90274253		Metabolite		TRUE
GCST90274373		Metabolite		TRUE
GCST90274270		Metabolite		TRUE
GCST90274414		Metabolite		TRUE
GCST90274481		Metabolite		TRUE
GCST90274486		Metabolite		TRUE
GCST90274659		Metabolite		TRUE
GCST90274588		Metabolite		TRUE
GCST90274600		Metabolite		TRUE
GCST90274446		Metabolite		TRUE
GCST90274542		Metabolite		TRUE
GCST90274366		Metabolite		TRUE
GCST90274589		Metabolite		TRUE
GCST90274467		Metabolite		TRUE
GCST90274484		Metabolite		TRUE
GCST90274342		Metabolite		TRUE
GCST90274246		Metabolite		TRUE
GCST90274533		Metabolite		TRUE
GCST90274490		Metabolite		TRUE
GCST90274667		Metabolite		TRUE
GCST90274264		Metabolite		TRUE
GCST90274376		Metabolite		TRUE
GCST90274422		Metabolite		TRUE
GCST90274566		Metabolite		TRUE
GCST90274644		Metabolite		TRUE
GCST90274606		Metabolite		TRUE
GCST90274343		Metabolite		TRUE
GCST90274252		Metabolite		TRUE
GCST90274404		Metabolite		TRUE
GCST90274649		Metabolite		TRUE
GCST90274480		Metabolite		TRUE
GCST90274363		Metabolite		TRUE
GCST90274277		Metabolite		TRUE
GCST90274379		Metabolite		TRUE
GCST90274351		Metabolite		TRUE
GCST90274528		Metabolite		TRUE
GCST90274465		Metabolite		TRUE
GCST90274240		Metabolite		TRUE
GCST90274341		Metabolite		TRUE
GCST90274493		Metabolite		TRUE
GCST90274289		Metabolite		TRUE
GCST90274579		Metabolite		TRUE
GCST90274551		Metabolite		TRUE
GCST90274236		Metabolite		TRUE
GCST90274402		Metabolite		TRUE
GCST90274281		Metabolite		TRUE
GCST90274247		Metabolite		TRUE
GCST90274471		Metabolite		TRUE
GCST90274613		Metabolite		TRUE
GCST90274284		Metabolite		TRUE
GCST90274630		Metabolite		TRUE
GCST90274360		Metabolite		TRUE
GCST90274648		Metabolite		TRUE
GCST90274506		Metabolite		TRUE
GCST90274454		Metabolite		TRUE
GCST90274324		Metabolite		TRUE
GCST90274326		Metabolite		TRUE
GCST90274656		Metabolite		TRUE
GCST90274482		Metabolite		TRUE
GCST90274233		Metabolite		TRUE
GCST90274594		Metabolite		TRUE
GCST90274443		Metabolite		TRUE
GCST90274593		Metabolite		TRUE
GCST90274424		Metabolite		TRUE
GCST90274591		Metabolite		TRUE
GCST90274651		Metabolite		TRUE
GCST90274237		Metabolite		TRUE
GCST90274611		Metabolite		TRUE
GCST90274619		Metabolite		TRUE
GCST90274580		Metabolite		TRUE
GCST90274548		Metabolite		TRUE
GCST90274627		Metabolite		TRUE
GCST90274371		Metabolite		TRUE
GCST90274393		Metabolite		TRUE
GCST90274455		Metabolite		TRUE
GCST90274571		Metabolite		TRUE
GCST90274300		Metabolite		TRUE
GCST90274314		Metabolite		TRUE
GCST90274410		Metabolite		TRUE
GCST90274234		Metabolite		TRUE
GCST90274388		Metabolite		TRUE
GCST90274546		Metabolite		TRUE
GCST90274553		Metabolite		TRUE
GCST90274299		Metabolite		TRUE
GCST90274384		Metabolite		TRUE
GCST90274286		Metabolite		TRUE
GCST90274535		Metabolite		TRUE
GCST90274552		Metabolite		TRUE
GCST90274496		Metabolite		TRUE
GCST90274657		Metabolite		TRUE
GCST90274574		Metabolite		TRUE
GCST90274316		Metabolite		TRUE
GCST90274624		Metabolite		TRUE
GCST90274245		Metabolite		TRUE
GCST90274435		Metabolite		TRUE
GCST90274488		Metabolite		TRUE
GCST90274610		Metabolite		TRUE
GCST90274256		Metabolite		TRUE
GCST90274601		Metabolite		TRUE
GCST90274641		Metabolite		TRUE
GCST90274585		Metabolite		TRUE
GCST90274536		Metabolite		TRUE
GCST90274576		Metabolite		TRUE
GCST90274294		Metabolite		TRUE
GCST90274259		Metabolite		TRUE
GCST90274642		Metabolite		TRUE
GCST90274238		Metabolite		TRUE
GCST90274372		Metabolite		TRUE
GCST90274615		Metabolite		TRUE
GCST90274575		Metabolite		TRUE
GCST90274239		Metabolite		TRUE
GCST90274563		Metabolite		TRUE
GCST90274401		Metabolite		TRUE
GCST90274518		Metabolite		TRUE
GCST90274428		Metabolite		TRUE
GCST90274397		Metabolite		TRUE
GCST90274468		Metabolite		TRUE
GCST90274547		Metabolite		TRUE
GCST90274502		Metabolite		TRUE
GCST90274466		Metabolite		TRUE
GCST90274637		Metabolite		TRUE
GCST90274322		Metabolite		TRUE
GCST90274665		Metabolite		TRUE
GCST90274582		Metabolite		TRUE
GCST90274639		Metabolite		TRUE
GCST90274544		Metabolite		TRUE
GCST90274555		Metabolite		TRUE
GCST90274269		Metabolite		TRUE
GCST90274503		Metabolite		TRUE
GCST90274540		Metabolite		TRUE
GCST90274377		Metabolite		TRUE
GCST90274394		Metabolite		TRUE
GCST90274671		Metabolite		TRUE
GCST90274231		Metabolite		TRUE
GCST90274618		Metabolite		TRUE
GCST90274516		Metabolite		TRUE
GCST90274472		Metabolite		TRUE
GCST90274626		Metabolite		TRUE
GCST90274302		Metabolite		TRUE
GCST90274525		Metabolite		TRUE
GCST90274494		Metabolite		TRUE
GCST90274660		Metabolite		TRUE
GCST90274663		Metabolite		TRUE
GCST90274274		Metabolite		TRUE
GCST90274255		Metabolite		TRUE
GCST90274317		Metabolite		TRUE
GCST90274577		Metabolite		TRUE
GCST90274473		Metabolite		TRUE
GCST90274487		Metabolite		TRUE
GCST90274432		Metabolite		TRUE
GCST90274425		Metabolite		TRUE
GCST90274320		Metabolite		TRUE
GCST90274276		Metabolite		TRUE
GCST90274640		Metabolite		TRUE
GCST90274654		Metabolite		TRUE
GCST90274369		Metabolite		TRUE
GCST90274620		Metabolite		TRUE
GCST90274249		Metabolite		TRUE
GCST90274273		Metabolite		TRUE
GCST90274311		Metabolite		TRUE
GCST90274450		Metabolite		TRUE
GCST90274338		Metabolite		TRUE
GCST90274353		Metabolite		TRUE
GCST90274477		Metabolite		TRUE
GCST90274498		Metabolite		TRUE
GCST90274272		Metabolite		TRUE
GCST90274409		Metabolite		TRUE
GCST90274413		Metabolite		TRUE
GCST90274515		Metabolite		TRUE
GCST90274650		Metabolite		TRUE
GCST90274248		Metabolite		TRUE
GCST90274260		Metabolite		TRUE
GCST90274400		Metabolite		TRUE
GCST90274596		Metabolite		TRUE
GCST90274531		Metabolite		TRUE
GCST90274405		Metabolite		TRUE
GCST90274513		Metabolite		TRUE
GCST90274541		Metabolite		TRUE
GCST90274559		Metabolite		TRUE
GCST90274570		Metabolite		TRUE
GCST90274332		Metabolite		TRUE
GCST90274365		Metabolite		TRUE
GCST90274538		Metabolite		TRUE
GCST90274235		Metabolite		TRUE
GCST90274307		Metabolite		TRUE
GCST90274514		Metabolite		TRUE
GCST90274550		Metabolite		TRUE
GCST90271312				TRUE
GCST90271311				TRUE
GCST90267411		Case-case study		TRUE
GCST90267409		Case-case study		TRUE
GCST90267410		Case-case study		TRUE
GCST90267408		Case-case study		TRUE
GCST90292553				TRUE
GCST90274835	pQTL			TRUE
GCST90274837	pQTL			TRUE
GCST90274793	pQTL			TRUE
GCST90274814	pQTL			TRUE
GCST90274815	pQTL			TRUE
GCST90274764	pQTL			TRUE
GCST90274840	pQTL			TRUE
GCST90274807	pQTL			TRUE
GCST90274823	pQTL			TRUE
GCST90274830	pQTL			TRUE
GCST90274811	pQTL			TRUE
GCST90274800	pQTL			TRUE
GCST90274818	pQTL			TRUE
GCST90274802	pQTL			TRUE
GCST90274826	pQTL			TRUE
GCST90274790	pQTL			TRUE
GCST90274758	pQTL			TRUE
GCST90274803	pQTL			TRUE
GCST90274842	pQTL			TRUE
GCST90274841	pQTL			TRUE
GCST90274778	pQTL			TRUE
GCST90274797	pQTL			TRUE
GCST90274810	pQTL			TRUE
GCST90274829	pQTL			TRUE
GCST90274821	pQTL			TRUE
GCST90274763	pQTL			TRUE
GCST90274831	pQTL			TRUE
GCST90274759	pQTL			TRUE
GCST90274789	pQTL			TRUE
GCST90274780	pQTL			TRUE
GCST90274765	pQTL			TRUE
GCST90274773	pQTL			TRUE
GCST90274816	pQTL			TRUE
GCST90274833	pQTL			TRUE
GCST90274847	pQTL			TRUE
GCST90274787	pQTL			TRUE
GCST90274794	pQTL			TRUE
GCST90274808	pQTL			TRUE
GCST90274796	pQTL			TRUE
GCST90274781	pQTL			TRUE
GCST90274812	pQTL			TRUE
GCST90274834	pQTL			TRUE
GCST90274838	pQTL			TRUE
GCST90274786	pQTL			TRUE
GCST90274771	pQTL			TRUE
GCST90274819	pQTL			TRUE
GCST90274845	pQTL			TRUE
GCST90274846	pQTL			TRUE
GCST90274760	pQTL			TRUE
GCST90274801	pQTL			TRUE
GCST90274798	pQTL			TRUE
GCST90274766	pQTL			TRUE
GCST90274795	pQTL			TRUE
GCST90274788	pQTL			TRUE
GCST90274805	pQTL			TRUE
GCST90274822	pQTL			TRUE
GCST90274782	pQTL			TRUE
GCST90274813	pQTL			TRUE
GCST90274839	pQTL			TRUE
GCST90274785	pQTL			TRUE
GCST90274824	pQTL			TRUE
GCST90274804	pQTL			TRUE
GCST90274827	pQTL			TRUE
GCST90274772	pQTL			TRUE
GCST90274792	pQTL			TRUE
GCST90274806	pQTL			TRUE
GCST90274762	pQTL			TRUE
GCST90274761	pQTL			TRUE
GCST90274767	pQTL			TRUE
GCST90274809	pQTL			TRUE
GCST90274836	pQTL			TRUE
GCST90274768	pQTL			TRUE
GCST90274832	pQTL			TRUE
GCST90274843	pQTL			TRUE
GCST90274776	pQTL			TRUE
GCST90274820	pQTL			TRUE
GCST90274784	pQTL			TRUE
GCST90274817	pQTL			TRUE
GCST90274791	pQTL			TRUE
GCST90274777	pQTL			TRUE
GCST90274783	pQTL			TRUE
GCST90274799	pQTL			TRUE
GCST90274775	pQTL			TRUE
GCST90274844	pQTL			TRUE
GCST90274828	pQTL			TRUE
GCST90274770	pQTL			TRUE
GCST90274769	pQTL			TRUE
GCST90274774	pQTL			TRUE
GCST90274779	pQTL			TRUE
GCST90274825	pQTL			TRUE
GCST90274848	pQTL			TRUE
GCST90296484				TRUE
GCST90268476				TRUE
GCST90268462				TRUE
GCST90268497				TRUE
GCST90268464				TRUE
GCST90268465				TRUE
GCST90269956				TRUE
GCST90274750				TRUE
GCST90274749				TRUE
GCST90274746				TRUE
GCST90274739				TRUE
GCST90274745				TRUE
GCST90274740				TRUE
GCST90274738				TRUE
GCST90274743				TRUE
GCST90274736				TRUE
GCST90274742				TRUE
GCST90274735				TRUE
GCST90274751				TRUE
GCST90274747				TRUE
GCST90274744				TRUE
GCST90274737				TRUE
GCST90274734				TRUE
GCST90274748				TRUE
GCST90274741				TRUE
GCST90274752				TRUE
GCST90278112				TRUE
GCST90278111				TRUE
GCST90278113				TRUE
GCST90278110				TRUE
GCST90271956				TRUE
GCST90271955				TRUE
GCST90271559				TRUE
GCST90271557				TRUE
GCST90271558				TRUE
GCST90295922				TRUE
GCST90292604				TRUE
GCST90271622				TRUE
GCST90278455				TRUE
GCST90278456				TRUE
GCST90281264				TRUE
GCST90281263				TRUE
GCST90281265				TRUE
GCST90281266				TRUE
GCST90278092				TRUE
GCST90296594				TRUE
GCST90296598				TRUE
GCST90296601				TRUE
GCST90296593				TRUE
GCST90296607				TRUE
GCST90296619				TRUE
GCST90296622				TRUE
GCST90296633				TRUE
GCST90296597				TRUE
GCST90296625				TRUE
GCST90296615				TRUE
GCST90296604				TRUE
GCST90296606				TRUE
GCST90296612				TRUE
GCST90296621				TRUE
GCST90296616				TRUE
GCST90296596				TRUE
GCST90296631				TRUE
GCST90296628				TRUE
GCST90296620				TRUE
GCST90296629				TRUE
GCST90296618				TRUE
GCST90296609				TRUE
GCST90296610				TRUE
GCST90296595				TRUE
GCST90296599				TRUE
GCST90296626				TRUE
GCST90296627				TRUE
GCST90296617				TRUE
GCST90296600				TRUE
GCST90296634				TRUE
GCST90296605				TRUE
GCST90296608				TRUE
GCST90296635				TRUE
GCST90296602				TRUE
GCST90296623				TRUE
GCST90296614				TRUE
GCST90296630				TRUE
GCST90296603				TRUE
GCST90296632				TRUE
GCST90296624				TRUE
GCST90271713				TRUE
GCST90271714				TRUE
GCST90277434				TRUE
GCST90293085				TRUE
GCST90293086				TRUE
GCST90271757				TRUE
GCST90271753				TRUE
GCST90271752				TRUE
GCST90271755				TRUE
GCST90271754				TRUE
GCST90272883				TRUE
GCST90281273				TRUE
GCST90274717				TRUE
GCST90274716				TRUE
GCST90274713				TRUE
GCST90274714				TRUE
GCST90274715				TRUE
GCST90270338				TRUE
GCST90270334				TRUE
GCST90270336				TRUE
GCST90270337				TRUE
GCST90270335				TRUE
GCST90270341				TRUE
GCST90270330				TRUE
GCST90270340				TRUE
GCST90270333				TRUE
GCST90270327				TRUE
GCST90270339				TRUE
GCST90270331				TRUE
GCST90270329				TRUE
GCST90270332				TRUE
GCST90270328				TRUE
GCST90277450				TRUE
GCST90277451				TRUE
GCST90277452				TRUE
GCST90281274				TRUE
GCST90270931				TRUE
GCST90270928				TRUE
GCST90270930				TRUE
GCST90270932				TRUE
GCST90270929				TRUE
GCST90270927				TRUE
GCST90270926				TRUE
GCST90301209			Failed summary statistics quality control	TRUE
GCST90302684				TRUE
GCST90302819				TRUE
GCST90302841				TRUE
GCST90277785			Failed summary statistics quality control	TRUE
GCST90309914				TRUE
GCST90302772				TRUE
GCST90277720			Failed summary statistics quality control	TRUE
GCST90302755				TRUE
GCST90309897				TRUE
GCST90309904				TRUE
GCST90277835			Failed summary statistics quality control	TRUE
GCST90277886			Failed summary statistics quality control	TRUE
GCST90301201			Failed summary statistics quality control	TRUE
GCST90302794				TRUE
GCST90277621			Failed summary statistics quality control	TRUE
GCST90277821			Failed summary statistics quality control	TRUE
GCST90277878			Failed summary statistics quality control	TRUE
GCST90309862				TRUE
GCST90302673				TRUE
GCST90302757				TRUE
GCST90277567			Failed summary statistics quality control	TRUE
GCST90277616			Failed summary statistics quality control	TRUE
GCST90277810			Failed summary statistics quality control	TRUE
GCST90277818			Failed summary statistics quality control	TRUE
GCST90302736				TRUE
GCST90277625			Failed summary statistics quality control	TRUE
GCST90277652			Failed summary statistics quality control	TRUE
GCST90277796			Failed summary statistics quality control	TRUE
GCST90309847				TRUE
GCST90310189				TRUE
GCST90059941				TRUE
GCST90302779				TRUE
GCST90302812				TRUE
GCST90310196				TRUE
GCST90297828			Failed summary statistics quality control	TRUE
GCST90302677				TRUE
GCST90302694				TRUE
GCST90277829			Failed summary statistics quality control	TRUE
GCST90309898				TRUE
GCST90310197				TRUE
GCST90164478				TRUE
GCST90277679			Failed summary statistics quality control	TRUE
GCST90277689			Failed summary statistics quality control	TRUE
GCST90277856			Failed summary statistics quality control	TRUE
GCST90302856				TRUE
GCST90301220			Failed summary statistics quality control	TRUE
GCST90301225			Failed summary statistics quality control	TRUE
GCST90302676				TRUE
GCST90277823			Failed summary statistics quality control	TRUE
GCST90301227			Failed summary statistics quality control	TRUE
GCST90277635			Failed summary statistics quality control	TRUE
GCST90277725			Failed summary statistics quality control	TRUE
GCST90277836			Failed summary statistics quality control	TRUE
GCST90093434				TRUE
GCST90277701			Failed summary statistics quality control	TRUE
GCST90309881				TRUE
GCST90164530				TRUE
GCST90297830			Failed summary statistics quality control	TRUE
GCST90297832			Failed summary statistics quality control	TRUE
GCST90302733				TRUE
GCST90302801				TRUE
GCST90277663			Failed summary statistics quality control	TRUE
GCST90277858			Failed summary statistics quality control	TRUE
GCST90309879				TRUE
GCST90310147				TRUE
GCST90310180				TRUE
GCST90301183			Failed summary statistics quality control	TRUE
GCST90277753			Failed summary statistics quality control	TRUE
GCST90277849			Failed summary statistics quality control	TRUE
GCST90301198			Failed summary statistics quality control	TRUE
GCST90164142				TRUE
GCST90302746				TRUE
GCST90302782				TRUE
GCST90302787				TRUE
GCST90277747			Failed summary statistics quality control	TRUE
GCST90310175				TRUE
GCST90161177				TRUE
GCST90301200			Failed summary statistics quality control	TRUE
GCST90277687			Failed summary statistics quality control	TRUE
GCST90277739			Failed summary statistics quality control	TRUE
GCST90277758			Failed summary statistics quality control	TRUE
GCST90309826				TRUE
GCST90301203			Failed summary statistics quality control	TRUE
GCST90302744				TRUE
GCST90277554			Failed summary statistics quality control	TRUE
GCST90277655			Failed summary statistics quality control	TRUE
GCST90302715				TRUE
GCST90277601			Failed summary statistics quality control	TRUE
GCST90270054			Failed summary statistics quality control	TRUE
GCST90302750				TRUE
GCST90302776				TRUE
GCST90277857			Failed summary statistics quality control	TRUE
GCST90302671				TRUE
GCST90277852			Failed summary statistics quality control	TRUE
GCST90309852				TRUE
GCST90302821				TRUE
GCST90277583			Failed summary statistics quality control	TRUE
GCST90277639			Failed summary statistics quality control	TRUE
GCST90277673			Failed summary statistics quality control	TRUE
GCST90302693				TRUE
GCST90277721			Failed summary statistics quality control	TRUE
GCST90297831			Failed summary statistics quality control	TRUE
GCST90302651				TRUE
GCST90302668				TRUE
GCST90302732				TRUE
GCST90302775				TRUE
GCST90277602			Failed summary statistics quality control	TRUE
GCST90277683			Failed summary statistics quality control	TRUE
GCST90309857				TRUE
GCST90310181				TRUE
GCST90302723				TRUE
GCST90277562			Failed summary statistics quality control	TRUE
GCST90277788			Failed summary statistics quality control	TRUE
GCST90277715			Failed summary statistics quality control	TRUE
GCST90309885				TRUE
GCST90302784				TRUE
GCST90309919				TRUE
GCST90302667				TRUE
GCST90277756			Failed summary statistics quality control	TRUE
GCST90277805			Failed summary statistics quality control	TRUE
GCST90301231			Failed summary statistics quality control	TRUE
GCST90302828				TRUE
GCST90277825			Failed summary statistics quality control	TRUE
GCST90277882			Failed summary statistics quality control	TRUE
GCST90270050			Failed summary statistics quality control	TRUE
GCST90301221			Failed summary statistics quality control	TRUE
GCST90301233			Failed summary statistics quality control	TRUE
GCST90277556			Failed summary statistics quality control	TRUE
GCST90302758				TRUE
GCST90302780				TRUE
GCST90302666				TRUE
GCST90302767				TRUE
GCST90302795				TRUE
GCST90277558			Failed summary statistics quality control	TRUE
GCST90277824			Failed summary statistics quality control	TRUE
GCST90277622			Failed summary statistics quality control	TRUE
GCST90277772			Failed summary statistics quality control	TRUE
GCST90309920				TRUE
GCST90310145				TRUE
GCST90310160				TRUE
GCST90310167				TRUE
GCST90302702				TRUE
GCST90277592			Failed summary statistics quality control	TRUE
GCST90277706			Failed summary statistics quality control	TRUE
GCST90309822				TRUE
GCST90301236			Failed summary statistics quality control	TRUE
GCST90164122				TRUE
GCST90302656				TRUE
GCST90302721				TRUE
GCST90277681			Failed summary statistics quality control	TRUE
GCST90164169				TRUE
GCST90164569				TRUE
GCST90302703				TRUE
GCST90302730				TRUE
GCST90277741			Failed summary statistics quality control	TRUE
GCST90301190			Failed summary statistics quality control	TRUE
GCST90277600			Failed summary statistics quality control	TRUE
GCST90309859				TRUE
GCST90309872				TRUE
GCST90301222			Failed summary statistics quality control	TRUE
GCST90310190				TRUE
GCST90277653			Failed summary statistics quality control	TRUE
GCST90277722			Failed summary statistics quality control	TRUE
GCST90277754			Failed summary statistics quality control	TRUE
GCST90277892			Failed summary statistics quality control	TRUE
GCST90310295				TRUE
GCST90302735				TRUE
GCST90302797				TRUE
GCST90277712			Failed summary statistics quality control	TRUE
GCST90277751			Failed summary statistics quality control	TRUE
GCST90309883				TRUE
GCST90309873				TRUE
GCST90309917				TRUE
GCST90310186				TRUE
GCST90310198				TRUE
GCST90302804				TRUE
GCST90277695			Failed summary statistics quality control	TRUE
GCST90277859			Failed summary statistics quality control	TRUE
GCST90309827				TRUE
GCST90301202			Failed summary statistics quality control	TRUE
GCST90302835				TRUE
GCST90277640			Failed summary statistics quality control	TRUE
GCST90277648			Failed summary statistics quality control	TRUE
GCST90277675			Failed summary statistics quality control	TRUE
GCST90277731			Failed summary statistics quality control	TRUE
GCST90309846				TRUE
GCST90270051			Failed summary statistics quality control	TRUE
GCST90302681				TRUE
GCST90277631			Failed summary statistics quality control	TRUE
GCST90309842				TRUE
GCST90301195			Failed summary statistics quality control	TRUE
GCST90277666			Failed summary statistics quality control	TRUE
GCST90277737			Failed summary statistics quality control	TRUE
GCST90277804			Failed summary statistics quality control	TRUE
GCST90277869			Failed summary statistics quality control	TRUE
GCST90297837			Failed summary statistics quality control	TRUE
GCST90277674			Failed summary statistics quality control	TRUE
GCST90277861			Failed summary statistics quality control	TRUE
GCST90292488			Failed summary statistics quality control	TRUE
GCST90270053			Failed summary statistics quality control	TRUE
GCST90302699				TRUE
GCST90271940			Failed summary statistics quality control	TRUE
GCST90277561			Failed summary statistics quality control	TRUE
GCST90277880			Failed summary statistics quality control	TRUE
GCST90309878				TRUE
GCST90277743			Failed summary statistics quality control	TRUE
GCST90277868			Failed summary statistics quality control	TRUE
GCST90292593			Failed summary statistics quality control	TRUE
GCST90164447				TRUE
GCST90297842			Failed summary statistics quality control	TRUE
GCST90302704				TRUE
GCST90302731				TRUE
GCST90302742				TRUE
GCST90302778				TRUE
GCST90277684			Failed summary statistics quality control	TRUE
GCST90277819			Failed summary statistics quality control	TRUE
GCST90271938			Failed summary statistics quality control	TRUE
GCST90309853				TRUE
GCST90310174				TRUE
GCST90091503				TRUE
GCST90277719			Failed summary statistics quality control	TRUE
GCST90277746			Failed summary statistics quality control	TRUE
GCST90309905				TRUE
GCST90302848				TRUE
GCST90277668			Failed summary statistics quality control	TRUE
GCST90277795			Failed summary statistics quality control	TRUE
GCST90277877			Failed summary statistics quality control	TRUE
GCST90309829				TRUE
GCST90309894				TRUE
GCST90277656			Failed summary statistics quality control	TRUE
GCST90277768			Failed summary statistics quality control	TRUE
GCST90277855			Failed summary statistics quality control	TRUE
GCST90309880				TRUE
GCST90302691				TRUE
GCST90277590			Failed summary statistics quality control	TRUE
GCST90301191			Failed summary statistics quality control	TRUE
GCST90164546				TRUE
GCST90277750			Failed summary statistics quality control	TRUE
GCST90310183				TRUE
GCST90301187			Failed summary statistics quality control	TRUE
GCST90164497				TRUE
GCST90302722				TRUE
GCST90277779			Failed summary statistics quality control	TRUE
GCST90277794			Failed summary statistics quality control	TRUE
GCST90277832			Failed summary statistics quality control	TRUE
GCST90277889			Failed summary statistics quality control	TRUE
GCST90309843				TRUE
GCST90310157				TRUE
GCST90310176				TRUE
GCST90270055			Failed summary statistics quality control	TRUE
GCST90302808				TRUE
GCST90277654			Failed summary statistics quality control	TRUE
GCST90277807			Failed summary statistics quality control	TRUE
GCST90277848			Failed summary statistics quality control	TRUE
GCST90292592			Failed summary statistics quality control	TRUE
GCST90301229			Failed summary statistics quality control	TRUE
GCST90277555			Failed summary statistics quality control	TRUE
GCST90277830			Failed summary statistics quality control	TRUE
GCST90277831			Failed summary statistics quality control	TRUE
GCST90277834			Failed summary statistics quality control	TRUE
GCST90277874			Failed summary statistics quality control	TRUE
GCST90309856				TRUE
GCST90310141				TRUE
GCST90310159				TRUE
GCST90302817				TRUE
GCST90277645			Failed summary statistics quality control	TRUE
GCST90277894			Failed summary statistics quality control	TRUE
GCST90309850				TRUE
GCST90309911				TRUE
GCST90301228			Failed summary statistics quality control	TRUE
GCST90277606			Failed summary statistics quality control	TRUE
GCST90277854			Failed summary statistics quality control	TRUE
GCST90277862			Failed summary statistics quality control	TRUE
GCST90309922				TRUE
GCST90310200				TRUE
GCST90297836			Failed summary statistics quality control	TRUE
GCST90302711				TRUE
GCST90302716				TRUE
GCST90302754				TRUE
GCST90309913				TRUE
GCST90292599			Failed summary statistics quality control	TRUE
GCST90301181			Failed summary statistics quality control	TRUE
GCST90302741				TRUE
GCST90277564			Failed summary statistics quality control	TRUE
GCST90277765			Failed summary statistics quality control	TRUE
GCST90277774			Failed summary statistics quality control	TRUE
GCST90277866			Failed summary statistics quality control	TRUE
GCST90277888			Failed summary statistics quality control	TRUE
GCST90278460			Failed summary statistics quality control	TRUE
GCST90302719				TRUE
GCST90277588			Failed summary statistics quality control	TRUE
GCST90277596			Failed summary statistics quality control	TRUE
GCST90309867				TRUE
GCST90270058			Failed summary statistics quality control	TRUE
GCST90277793			Failed summary statistics quality control	TRUE
GCST90310194				TRUE
GCST90297834			Failed summary statistics quality control	TRUE
GCST90256417				TRUE
GCST90302686				TRUE
GCST90267547				TRUE
GCST90277771			Failed summary statistics quality control	TRUE
GCST90277802			Failed summary statistics quality control	TRUE
GCST90277846			Failed summary statistics quality control	TRUE
GCST90302680				TRUE
GCST90309902				TRUE
GCST90277618			Failed summary statistics quality control	TRUE
GCST90309845				TRUE
GCST90309887				TRUE
GCST90277691			Failed summary statistics quality control	TRUE
GCST90310168				TRUE
GCST90164194				TRUE
GCST90277744			Failed summary statistics quality control	TRUE
GCST90308774				TRUE
GCST90302707				TRUE
GCST90277627			Failed summary statistics quality control	TRUE
GCST90309823				TRUE
GCST90301226			Failed summary statistics quality control	TRUE
GCST90277693			Failed summary statistics quality control	TRUE
GCST90277800			Failed summary statistics quality control	TRUE
GCST90277833			Failed summary statistics quality control	TRUE
GCST90309912				TRUE
GCST90301197			Failed summary statistics quality control	TRUE
GCST90302712				TRUE
GCST90277581			Failed summary statistics quality control	TRUE
GCST90277680			Failed summary statistics quality control	TRUE
GCST90309896				TRUE
GCST90301196			Failed summary statistics quality control	TRUE
GCST90302739				TRUE
GCST90302790				TRUE
GCST90302796				TRUE
GCST90302840				TRUE
GCST90277603			Failed summary statistics quality control	TRUE
GCST90277617			Failed summary statistics quality control	TRUE
GCST90277842			Failed summary statistics quality control	TRUE
GCST90164280				TRUE
GCST90302648				TRUE
GCST90271641			Failed summary statistics quality control	TRUE
GCST90277582			Failed summary statistics quality control	TRUE
GCST90277876			Failed summary statistics quality control	TRUE
GCST90309884				TRUE
GCST90309918				TRUE
GCST90093383				TRUE
GCST90277609			Failed summary statistics quality control	TRUE
GCST90277865			Failed summary statistics quality control	TRUE
GCST90302764				TRUE
GCST90302774				TRUE
GCST90277677			Failed summary statistics quality control	TRUE
GCST90277766			Failed summary statistics quality control	TRUE
GCST90309907				TRUE
GCST90310173				TRUE
GCST90277692			Failed summary statistics quality control	TRUE
GCST90277778			Failed summary statistics quality control	TRUE
GCST90302769				TRUE
GCST90277575			Failed summary statistics quality control	TRUE
GCST90277736			Failed summary statistics quality control	TRUE
GCST90277787			Failed summary statistics quality control	TRUE
GCST90277851			Failed summary statistics quality control	TRUE
GCST90277713			Failed summary statistics quality control	TRUE
GCST90309923				TRUE
GCST90310138				TRUE
GCST90301214			Failed summary statistics quality control	TRUE
GCST90302685				TRUE
GCST90277612			Failed summary statistics quality control	TRUE
GCST90277844			Failed summary statistics quality control	TRUE
GCST90277885			Failed summary statistics quality control	TRUE
GCST90302655				TRUE
GCST90302834				TRUE
GCST90309860				TRUE
GCST90164196				TRUE
GCST90302765				TRUE
GCST90277584			Failed summary statistics quality control	TRUE
GCST90277893			Failed summary statistics quality control	TRUE
GCST90309828				TRUE
GCST90297843			Failed summary statistics quality control	TRUE
GCST90302720				TRUE
GCST90302748				TRUE
